Date,z-score,Buy_signal1,Sell_signal1,Stop_Loss_lvl,Take_Profit_lvl,PandL,CumPandL
2022-09-08,0.9497353745372538,,,,,,100192.40607496577
2022-09-09,0.7293577006539351,,,,,,100192.40607496577
2022-09-12,0.7263613334176918,,,,,,100192.40607496577
2022-09-13,0.8553368262858778,,,,,,100192.40607496577
2022-09-14,0.7308376959314894,,,,,,100192.40607496577
2022-09-15,0.8407102562532617,,,,,,100192.40607496577
2022-09-16,0.7455344591460876,,,,,,100192.40607496577
2022-09-19,0.5609941142726217,,,,,,100192.40607496577
2022-09-20,0.8381283209758508,,,,,,100192.40607496577
2022-09-21,0.7559879969745072,,,,,,100192.40607496577
2022-09-22,0.8131404565348573,,,,,,100192.40607496577
2022-09-23,1.077648748386648,,,,,,100192.40607496577
2022-09-26,1.1560588463567147,1.1388967688392806,,1.3872706156280576,0.2312117692713429,,100192.40607496577
2022-09-27,1.2302951019595896,,,,,,100192.40607496577
2022-09-28,0.688009379934717,,,,,,100192.40607496577
2022-09-29,0.5239318892281268,,,,,,100192.40607496577
2022-09-30,0.16383324964659537,,,,,,100192.40607496577
2022-10-03,0.10520698823567315,,,,,,100192.40607496577
2022-10-04,0.1587834758445323,,,,,,100192.40607496577
2022-10-05,0.1863116765511725,,,,,,100192.40607496577
2022-10-06,-0.04647517620626758,,,,,,100192.40607496577
2022-10-07,0.3298999811969813,,,,,,100192.40607496577
2022-10-10,0.2840810647840256,,,,,,100192.40607496577
2022-10-11,0.4589858067157159,,,,,,100192.40607496577
2022-10-12,0.45921770205453927,,,,,,100192.40607496577
2022-10-13,0.6869885281536645,,,,,,100192.40607496577
2022-10-14,0.9660968557677864,,,,,,100192.40607496577
2022-10-17,0.5513782452864006,,,,,,100192.40607496577
2022-10-18,0.3885214265811422,,,,,,100192.40607496577
2022-10-19,0.491337473438792,,,,,,100192.40607496577
2022-10-20,0.3890165250350116,,,,,,100192.40607496577
2022-10-21,0.15110461169393066,,,,,,100192.40607496577
2022-10-24,0.05188945227963108,,,,,,100192.40607496577
2022-10-25,-0.12030454536670285,,,,,,100192.40607496577
2022-10-26,-0.42015842011389803,,,,,,100192.40607496577
2022-10-27,-0.28197971606627,,,,,,100192.40607496577
2022-10-28,-0.2932530513372659,,,,,,100192.40607496577
2022-10-31,-0.18469903220407993,,,,,,100192.40607496577
2022-11-01,-0.16776042239997102,,,,,,100192.40607496577
2022-11-02,0.42717323856346034,,,,,,100192.40607496577
2022-11-03,1.6107338749636304,,,,,,100192.40607496577
2022-11-04,0.8560354247476482,,,,,,100192.40607496577
2022-11-07,0.4208385525260244,,,,,,100192.40607496577
2022-11-08,-0.2127514160638876,,,,,,100192.40607496577
2022-11-09,-0.07896300801997387,,,,,,100192.40607496577
2022-11-10,-0.5850712033950761,,,,,,100192.40607496577
2022-11-11,-0.5241912216399695,,,,,,100192.40607496577
2022-11-14,-0.31206028661503743,,,,,,100192.40607496577
2022-11-15,-0.1283970022351504,,,,,,100192.40607496577
2022-11-16,-0.0034992115899286367,,,,,,100192.40607496577
2022-11-17,0.06883132990759983,,,,,,100192.40607496577
2022-11-18,-0.08143322686718325,,,,,,100192.40607496577
2022-11-21,0.06336639192664932,,,,,,100192.40607496577
2022-11-22,-0.4849090188706145,,,,,,100192.40607496577
2022-11-23,-0.5878361489601996,,,,,,100192.40607496577
2022-11-25,-0.41895825372658585,,,,,,100192.40607496577
2022-11-28,-0.10321091122864025,,,,,,100192.40607496577
2022-11-29,-0.3592457751262676,,,,,,100192.40607496577
2022-11-30,-0.5643536523837406,,,,,,100192.40607496577
2022-12-01,-0.9181801453151825,,,,,,100192.40607496577
2022-12-02,-0.8813333812453071,,,,,,100192.40607496577
2022-12-05,-0.7514502970771526,,,,,,100192.40607496577
2022-12-06,-0.6610714872236206,,,,,,100192.40607496577
2022-12-07,-0.8561929837321859,,,,,,100192.40607496577
2022-12-08,-0.8002036106332692,,,,,,100192.40607496577
2022-12-09,-0.5856860944692114,,,,,,100192.40607496577
2022-12-12,-0.8000275991567997,,,,,,100192.40607496577
2022-12-13,-1.09612365925507,,,,,,100192.40607496577
2022-12-14,-1.0770309436673318,,,,,,100192.40607496577
2022-12-15,-0.7335514016320217,,,,,,100192.40607496577
2022-12-16,-0.8041433578404393,,,,,,100192.40607496577
2022-12-19,-0.5693691721563907,,,,,,100192.40607496577
2022-12-20,-0.8981694239106228,,,,,,100192.40607496577
2022-12-21,-1.0641925061684585,,,,,,100192.40607496577
2022-12-22,-1.0605010410413467,,,,,,100192.40607496577
2022-12-23,-1.0721126645260908,,,,,,100192.40607496577
2022-12-27,-1.2188318412614572,,,,,,100192.40607496577
2022-12-28,-0.871364443079135,,,,,,100192.40607496577
2022-12-29,-0.8244401843223188,,,,,,100192.40607496577
2022-12-30,-0.7114203554163819,,,,,,100192.40607496577
2023-01-03,-1.0617964470932542,,,,,,100192.40607496577
2023-01-04,-1.619494148144071,,,,,,100192.40607496577
2023-01-05,-1.691132123441535,,,,,,100192.40607496577
2023-01-06,-1.625320165981287,,,,,,100192.40607496577
2023-01-09,-1.5481881760623428,,,,,,100192.40607496577
2023-01-10,-1.746673549847453,,,,,,100192.40607496577
2023-01-11,-1.6417001008947716,,,,,,100192.40607496577
2023-01-12,-1.6211968622244028,,,,,,100192.40607496577
2023-01-13,-1.5961547944018881,,,,,,100192.40607496577
2023-01-17,-1.1185948058210675,,,,,,100192.40607496577
2023-01-18,-0.9068444112654661,,,,,,100192.40607496577
2023-01-19,-0.9334895745669232,,,,,,100192.40607496577
2023-01-20,-1.122164129867514,,,,,,100192.40607496577
2023-01-23,-1.2469447847777344,,,,,,100192.40607496577
2023-01-24,-1.3025155371219235,,,,,,100192.40607496577
2023-01-25,-1.4499639027932096,,,,,,100192.40607496577
